website,email,name,description
www.cnergroup.com,dustin@cneradvanced.com,"CNER Advanced Materials Co., Ltd.","
			Cner Advanced Materials Co., Ltd is a professional producer and supplier of wear resistant and protected products such as: alumina ceramic tiles, ceramic balls, ceramic rubber liners, ceramic lined elbows, pipes, chutes, hoppers, cyclones, etc.		"
www.cncindustriesltd.com,None,CNC Industries Ltd.,None
www.cmxmanufacturing.com.au,None,CMX Foundry Group,"
			CMX Foundry Group is backed by 30 years experience supplying high quality wear parts to the quarry, mining and recycling industries. An Australian-European owned company that produces in China. 		"
www.coolon.com.au,support@coolon.com.au,Coolon LED Pty Ltd.,"
			Australian brand of heavy duty industrial LED lighting, built to withstand the abuse of most demanding mining applications. Reliable and efficient lighting will improve equipment reliability, operational safety and mine productivity.		"
www.slingers.com,brentw@rexius.com,Conveyor Application Systems LLC,"
			Manufacture equipment for stemming, underground tunnel and stope back filling, erosion and reclamation.		"
www.conveyoraccessories.com,tr@conveyoraccessories.com,"Conveyor Accessories, Inc.","
			Manufacturer of mechanical belt fasteners, belt lacing, rivet and staple fasteners, hinge pins, belt clamps, and equipment for installing belt fasteners. Brand names include Plategrip, Riv-Nail, Staplegrip and Steelgrip.		"
www.matex-ccc.com,None,Control Chemical 1989 Corp.,None
www.continental-tires.com/specialty,None,"Continental Tires America, LLC",None
www.continentalconveyor.ca,infoqc@continentalconveyor.ca,Continental Conveyor Ltd.,"
			Continental Conveyor, established in 1963, specializes in the design, engineering, and manufacturing of mechanical bulk materials handling equipment and systems.		"
www.continentalblower.com,danm@continentalblower.com,Continental Blower LLC,"
			Premier Global supplier of high quality Continental Industrie multistage centrifugal blowers for the mining industry with more than 400 machines currently in operation around the world for ore flotation and other mining application needs.		"
www.conteches.com,info@conteches.com,Contech Engineered Solutions LLC,"
			Contech Engineered Solutions LLC is a leading provider of site solutions for the civil engineering industry. Contechâ€™s portfolio includes bridges, drainage, erosion control, retaining wall, sanitary, and stormwater treatment products.		"
www.conspec-controls.com,None,Conspec Controls Ltd.,None
www.consolidatedsteelinc.com,None,Consolidated Steel,None
www.elginindustries.com,cmi@elginindustries.com,CMI (Centrifugal & Mechanical Industries),"
			CMI is exhibiting horizontal and vertical centrifuges for many applications; classifying, heavy media and water-only MincoTech cyclones, and Teeter Bed Separators, are all available at CMI.		"
www.cbpg.com,info@us.cbpg.com,Clyde Bergemann Power Group,"
			Clyde Bergemann Power Group offers electrostatic precipitators, fabric filters, rotary valves, abrasion-resistant pipe and fittings, silos, lean and dense phase pneumatic conveying equipment, dampers, and expansion joints.		"
www.bortech.com,None,Climax Portable Machine Tools Inc.,None
www.clearspan.com,None,ClearSpan Fabric Structures,None
www.cleanfix.org,cleanfix-ca@cleanfix.org,Cleanfix North America Ltd.,None
www.cleanseal.com,cleanseal@cleanseal.com,"Clean Seal, Inc.","
			Our extensive product line includes extruded rubber seals, grip seals, trim seals, trim moldings, automotive hose, EHPA hose protection parts, extruded plastics parts, EMI shielding, and custom manufactured springs.		"
www.clarktesting.com,None,Clark Testing,None
www.clarage.com,None,Clarage,None
www.cla-val.com,info@cla-val.com,Cla-Val Company,"
			Every day, more mine designers and operators are turning to Cla-Val to provide automatic control valves and associated products for superior design, exceptional performance and unrivaled durability for challenging mining applications.		"
www.ashuaye.com.cn,None,"City Huaye Mining Equipment Manufacture Co., Ltd.",None
www.cisinc-usa.com,order.desk@cisinc-usa.com,CIS Quality Parts & Components,"
			We supply new (surplus) parts and remanufactured components for mobile mining equipment. Our inventory includes powertrain components and hydraulic cylinders for shovels/loaders/haul trucks. We stock an extensive line of new (surplus) parts.		"
www.cintec.cn,zhuhai@cintec.cn,"Cintec Heavy Equipment Co., Ltd.",None
www.cpcarbide.com,None,China PacifiCarbide Inc.,"
			World-class OEM supplier of tungsten carbide, steel forged parts, castings and assemblies. We offer a secure link for OEMs and distributors to China manufacturing.		"
www.chinacoal-cme.com,None,"China National Coal Mining Equipment Co., Ltd.","
			Affiliated to China National Coal Group, CME has owned 16 companies and branches, and more than RMB 10 billion total assets. Listed in Hong Kong and Mainland China, CME is the largest coal mining equipment enterprise in China with R&D, manufacture and service.		"
www.cmecipc.com,None,"China Machinery Industrial Products Co., Ltd.",None
www.gatewaycoltd.com,hkgateway@hotmail.com,"China Gateway Corp., Ltd.","
			China Gateway designs and supplies a total wear protect solution for mining industries, and our products including alumina ceramic lining, rubber ceramic wear liner, ceramic and silicon carbide lined pipe as well DM cyclone series. 		"
www.chinadrillingbits.com,None,China Drilling Geological Equipment Ltd.,None
www.zmja.com,zmjayfzx@163.com,"China Coal Building & Installation Engineering Group Co., Ltd.",None
www.chemgrout.com,cginfo@chemgrout.com,ChemGrout Inc.,"
			With more than 50 years of experience, ChemGrout continues to manufacture the worldâ€™s largest selection of grouting equipment. Its underground series offers exceptional productivity for the grouting of water cut-offs, cable stays and rock bolts.		"
www.chevronlubricants.com,lubricants@chevron.com,Chevron Lubricants,"
			When your equipment is more than a mile-and-a-half underground, downtime takes on a whole new meaning. Chevronâ€™s advanced lubricants, industry knowledge, and customized services help maximize equipment uptime and reduce costs for all operations.		"
www.chemcosystems.net,sales@chemcosystems.net,"Chemco Systems, L.P.","
			Designer and manufacturer of systems for treatment of industrial wastewater, acid mine drainage water, and lime systems for pH control in process industrial mining.		"
www.checkfluid.com,info@checkfluid.com,Check Fluid Inc.,"
			Check Fluid designs and manufacturers sampling valves with your equipment goals in mind. We offer a complete range of valves for easier, cleaner, safer, more accurate sampling in less time, while the equipment is running. Specialized in oil sampling.		"
www.chassis-plans.com,None,Chassis Plans LLC,"
			Chassis Plans designs, fabricates, and integrates standard and custom high-performance computing platforms and LCD displays for military, industrial, and commercial markets.		"
www.cyzxjqyxgs.com/,15942101990@163.com,"Chaoyang Heavy Machinery Import & Export Co., Ltd.","
			CHMP mainly produces the large-scale equipment of building material, metallurgical, mining, environment protection and other industries, whose production capacity is 50,000 tons and engineering contracting ability is up to RMB 1,000 million yuan.		"
www.dyhj.com.au,spring@dyhjcn.com,"Chaoyang Duoyuan Alloy Casting Co., Ltd.","
			We are capable of making various kinds of heavy castings, including high manganese steel, high chrome, carbon steel, alloy steel, heat resistant steel, S.G. iron and gray iron castings.		"
www.chaodausa.com,None,"Chaoda Group USA Co., Ltd","
			Fully integrated valve manufacturer offering reliable products for the rigorous requirements of the mining industry. Manufactured products include metal and soft seated ball valves; gate, globe and check valves; and dual plate water check valves.		"
www.futong-welding.com,yzhu@futong-welding.com,"Changzhou Futong Welding Co., Ltd.","
			Futong specializes in chromium carbide overlay plate, no crack and no welding beads on surface. With high wear abrasion and impact resistance that maximize equipment availability, improve efficiency, increase productivity and lower maintenance costs.		"
www.emdchem.com,jimmy@emdchem.com,"Changsha Hecom Chemical Co., Ltd.","
			Changsha Hecom Chemical Co., Ltd. is a producer and exporter of all kinds of chemical products. We export beneficiation reagent: sodium cyanide, sodium dimethyl dithiocarbamate, carboxymethyl cellulose, and also import gold ore, copper ore, etc.		"
www.okcsi.com,csi@okcsi.com,"Chang Shin International Co., Ltd.","
			Chang Shin International in Korea, is a manufacturing company specialized in drilling equipment and tools. We export our products to more than 40 countries around the world.		"
www.challengepumps.com.au,pluscombe@challengepumps.com.au,Challenge Pumps,"
			Challenge Pumps are world leaders in underground mine de-watering solutions. Come and see our revolutionary new products and designs. The WEARTUFF Helical Rotor Mine De-watering pump and the X3 Double Vortex Mixer system for pumping dirty water.		"
www.cgis.ca,None,CGIS,"
			CGIS is a global supplier of the highest performance valves, controls and automation. With more than 35 years of experience, CGIS is committed to understanding the application and ensuring customers always get the right valve.		"
www.cft-gmbh.de,mail@cft-gmbh.de,CFT GmbH Compact Filter Technic,"
			CFT GmbH - Breathe the Difference: CFT is a system provider for dedusting and ventilation technology. From project planning and design to the point of assembly and services CFT has high-quality and innovative solutions available.		"
